,season,times,pontos,gols_marcados,gols_levados,vitorias,derrotas,empates,time_ganhou,time_derrota,time_empate,placar_vitoria,placar_derrota,placar_empate
13,2012,Sao Paulo,66,59,37,20,12,6,"['Bahia, Santos, Atletico-MG, Cruzeiro, Coritiba, Figueirense, Flamengo RJ, Sport Recife, Ponte Preta, Corinthians, Botafogo RJ, Portuguesa, Cruzeiro, Palmeiras, Vasco, Figueirense, Atletico GO, Sport Recife, Nautico, Corinthians']","['Botafogo RJ, Internacional, Portuguesa, Vasco, Atletico GO, Fluminense, Gremio, Nautico, Bahia, Atletico-MG, Flamengo RJ, Gremio']","['Palmeiras, Internacional, Santos, Coritiba, Fluminense, Ponte Preta']","['Sao Paulo-1X0-Bahia', 'Sao Paulo-1X0-Santos', 'Sao Paulo-1X0-Atletico-MG', 'Cruzeiro-2X3-Sao Paulo', 'Sao Paulo-3X1-Coritiba', 'Figueirense-0X2-Sao Paulo', 'Sao Paulo-4X1-Flamengo RJ', 'Sao Paulo-1X0-Sport Recife', 'Sao Paulo-3X0-Ponte Preta', 'Corinthians-1X2-Sao Paulo', 'Sao Paulo-4X0-Botafogo RJ', 'Sao Paulo-3X1-Portuguesa', 'Sao Paulo-1X0-Cruzeiro', 'Sao Paulo-3X0-Palmeiras', 'Vasco-0X2-Sao Paulo', 'Sao Paulo-2X0-Figueirense', 'Sao Paulo-2X0-Atletico GO', 'Sport Recife-2X4-Sao Paulo', 'Sao Paulo-2X1-Nautico', 'Sao Paulo-3X1-Corinthians']","['Botafogo RJ-4X2-Sao Paulo', 'Internacional-1X0-Sao Paulo', 'Portuguesa-1X0-Sao Paulo', 'Sao Paulo-0X1-Vasco', 'Atletico GO-4X3-Sao Paulo', 'Fluminense-2X1-Sao Paulo', 'Sao Paulo-1X2-Gremio', 'Nautico-3X0-Sao Paulo', 'Bahia-1X0-Sao Paulo', 'Atletico-MG-1X0-Sao Paulo', 'Flamengo RJ-1X0-Sao Paulo', 'Gremio-2X1-Sao Paulo']","['Palmeiras-1X1-Sao Paulo', 'Sao Paulo-1X1-Internacional', 'Santos-0X0-Sao Paulo', 'Coritiba-1X1-Sao Paulo', 'Sao Paulo-1X1-Fluminense', 'Ponte Preta-0X0-Sao Paulo']"
14,2012,Palmeiras,34,39,54,9,22,7,"['Figueirense, Nautico, Botafogo RJ, Flamengo RJ, Sport Recife, Figueirense, Ponte Preta, Bahia, Cruzeiro']","['Gremio, Sport Recife, Atletico-MG, Corinthians, Ponte Preta, Bahia, Cruzeiro, Internacional, Fluminense, Atletico GO, Santos, Portuguesa, Atletico-MG, Vasco, Corinthians, Sao Paulo, Coritiba, Nautico, Internacional, Fluminense, Atletico GO, Santos']","['Portuguesa, Vasco, Sao Paulo, Coritiba, Gremio, Botafogo RJ, Flamengo RJ']","['Palmeiras-3X1-Figueirense', 'Palmeiras-3X0-Nautico', 'Botafogo RJ-1X2-Palmeiras', 'Palmeiras-1X0-Flamengo RJ', 'Palmeiras-3X1-Sport Recife', 'Figueirense-1X3-Palmeiras', 'Palmeiras-3X0-Ponte Preta', 'Bahia-0X1-Palmeiras', 'Palmeiras-2X0-Cruzeiro']","['Gremio-1X0-Palmeiras', 'Sport Recife-2X1-Palmeiras', 'Palmeiras-0X1-Atletico-MG', 'Corinthians-2X1-Palmeiras', 'Ponte Preta-1X0-Palmeiras', 'Palmeiras-0X2-Bahia', 'Cruzeiro-2X1-Palmeiras', 'Palmeiras-0X1-Internacional', 'Fluminense-1X0-Palmeiras', 'Atletico GO-2X1-Palmeiras', 'Palmeiras-1X2-Santos', 'Portuguesa-3X0-Palmeiras', 'Atletico-MG-3X0-Palmeiras', 'Vasco-3X1-Palmeiras', 'Palmeiras-0X2-Corinthians', 'Sao Paulo-3X0-Palmeiras', 'Palmeiras-0X1-Coritiba', 'Nautico-1X0-Palmeiras', 'Internacional-2X1-Palmeiras', 'Palmeiras-2X3-Fluminense', 'Palmeiras-1X2-Atletico GO', 'Santos-3X1-Palmeiras']","['Palmeiras-1X1-Portuguesa', 'Palmeiras-1X1-Vasco', 'Palmeiras-1X1-Sao Paulo', 'Coritiba-1X1-Palmeiras', 'Palmeiras-0X0-Gremio', 'Palmeiras-2X2-Botafogo RJ', 'Flamengo RJ-1X1-Palmeiras']"
15,2012,Coritiba,48,53,60,14,18,6,"['Portuguesa, Atletico GO, Nautico, Gremio, Cruzeiro, Internacional, Flamengo RJ, Atletico GO, Ponte Preta, Palmeiras, Bahia, Nautico, Atletico-MG, Figueirense']","['Internacional, Botafogo RJ, Flamengo RJ, Sport Recife, Sao Paulo, Ponte Preta, Fluminense, Atletico-MG, Corinthians, Figueirense, Botafogo RJ, Portuguesa, Santos, Sport Recife, Fluminense, Corinthians, Vasco, Cruzeiro']","['Santos, Palmeiras, Bahia, Vasco, Sao Paulo, Gremio']","['Coritiba-2X0-Portuguesa', 'Coritiba-3X0-Atletico GO', 'Nautico-3X4-Coritiba', 'Coritiba-2X1-Gremio', 'Coritiba-4X0-Cruzeiro', 'Coritiba-1X0-Internacional', 'Coritiba-3X0-Flamengo RJ', 'Atletico GO-1X2-Coritiba', 'Coritiba-1X0-Ponte Preta', 'Palmeiras-0X1-Coritiba', 'Coritiba-2X1-Bahia', 'Coritiba-2X1-Nautico', 'Coritiba-1X0-Atletico-MG', 'Coritiba-3X0-Figueirense']","['Internacional-2X0-Coritiba', 'Coritiba-2X3-Botafogo RJ', 'Flamengo RJ-3X1-Coritiba', 'Coritiba-2X3-Sport Recife', 'Sao Paulo-3X1-Coritiba', 'Ponte Preta-4X1-Coritiba', 'Coritiba-0X2-Fluminense', 'Atletico-MG-1X0-Coritiba', 'Coritiba-1X2-Corinthians', 'Figueirense-3X1-Coritiba', 'Botafogo RJ-2X0-Coritiba', 'Portuguesa-3X0-Coritiba', 'Coritiba-1X2-Santos', 'Sport Recife-1X0-Coritiba', 'Fluminense-2X1-Coritiba', 'Corinthians-5X1-Coritiba', 'Coritiba-1X2-Vasco', 'Cruzeiro-2X1-Coritiba']","['Santos-2X2-Coritiba', 'Coritiba-1X1-Palmeiras', 'Bahia-2X2-Coritiba', 'Vasco-2X2-Coritiba', 'Coritiba-1X1-Sao Paulo', 'Gremio-0X0-Coritiba']"
16,2012,Sport Recife,41,39,56,10,17,11,"['Palmeiras, Coritiba, Portuguesa, Santos, Cruzeiro, Coritiba, Ponte Preta, Atletico GO, Vasco, Botafogo RJ']","['Cruzeiro, Bahia, Internacional, Gremio, Atletico-MG, Sao Paulo, Vasco, Figueirense, Botafogo RJ, Fluminense, Palmeiras, Corinthians, Portuguesa, Gremio, Atletico-MG, Sao Paulo, Nautico']","['Flamengo RJ, Santos, Corinthians, Ponte Preta, Atletico GO, Nautico, Flamengo RJ, Bahia, Internacional, Figueirense, Fluminense']","['Sport Recife-2X1-Palmeiras', 'Coritiba-2X3-Sport Recife', 'Sport Recife-2X1-Portuguesa', 'Sport Recife-2X1-Santos', 'Sport Recife-2X1-Cruzeiro', 'Sport Recife-1X0-Coritiba', 'Sport Recife-3X1-Ponte Preta', 'Atletico GO-0X1-Sport Recife', 'Vasco-0X3-Sport Recife', 'Sport Recife-2X0-Botafogo RJ']","['Cruzeiro-1X0-Sport Recife', 'Bahia-2X1-Sport Recife', 'Sport Recife-0X2-Internacional', 'Gremio-3X1-Sport Recife', 'Sport Recife-1X4-Atletico-MG', 'Sao Paulo-1X0-Sport Recife', 'Sport Recife-0X2-Vasco', 'Sport Recife-0X1-Figueirense', 'Botafogo RJ-2X0-Sport Recife', 'Fluminense-1X0-Sport Recife', 'Palmeiras-3X1-Sport Recife', 'Corinthians-3X0-Sport Recife', 'Portuguesa-5X1-Sport Recife', 'Sport Recife-1X3-Gremio', 'Atletico-MG-2X1-Sport Recife', 'Sport Recife-2X4-Sao Paulo', 'Nautico-1X0-Sport Recife']","['Sport Recife-1X1-Flamengo RJ', 'Santos-0X0-Sport Recife', 'Sport Recife-1X1-Corinthians', 'Ponte Preta-1X1-Sport Recife', 'Sport Recife-0X0-Atletico GO', 'Sport Recife-0X0-Nautico', 'Flamengo RJ-1X1-Sport Recife', 'Sport Recife-1X1-Bahia', 'Internacional-2X2-Sport Recife', 'Figueirense-1X1-Sport Recife', 'Sport Recife-1X1-Fluminense']"
17,2012,Gremio,71,56,33,20,7,11,"['Palmeiras, Atletico GO, Corinthians, Flamengo RJ, Cruzeiro, Sport Recife, Botafogo RJ, Fluminense, Bahia, Sao Paulo, Figueirense, Internacional, Vasco, Atletico GO, Nautico, Cruzeiro, Sport Recife, Ponte Preta, Sao Paulo, Figueirense']","['Vasco, Nautico, Atletico-MG, Santos, Coritiba, Portuguesa, Corinthians']","['Ponte Preta, Palmeiras, Flamengo RJ, Atletico-MG, Santos, Botafogo RJ, Fluminense, Coritiba, Bahia, Portuguesa, Internacional']","['Gremio-1X0-Palmeiras', 'Atletico GO-0X1-Gremio', 'Gremio-2X0-Corinthians', 'Gremio-2X0-Flamengo RJ', 'Cruzeiro-1X3-Gremio', 'Gremio-3X1-Sport Recife', 'Botafogo RJ-0X1-Gremio', 'Gremio-1X0-Fluminense', 'Gremio-3X1-Bahia', 'Sao Paulo-1X2-Gremio', 'Gremio-4X0-Figueirense', 'Internacional-0X1-Gremio', 'Gremio-2X0-Vasco', 'Gremio-2X1-Atletico GO', 'Gremio-2X0-Nautico', 'Gremio-2X1-Cruzeiro', 'Sport Recife-1X3-Gremio', 'Gremio-1X0-Ponte Preta', 'Gremio-2X1-Sao Paulo', 'Figueirense-2X4-Gremio']","['Vasco-2X1-Gremio', 'Nautico-1X0-Gremio', 'Gremio-0X1-Atletico-MG', 'Santos-4X2-Gremio', 'Coritiba-2X1-Gremio', 'Gremio-1X2-Portuguesa', 'Corinthians-3X1-Gremio']","['Ponte Preta-0X0-Gremio', 'Palmeiras-0X0-Gremio', 'Flamengo RJ-1X1-Gremio', 'Atletico-MG-0X0-Gremio', 'Gremio-1X1-Santos', 'Gremio-1X1-Botafogo RJ', 'Fluminense-2X2-Gremio', 'Gremio-0X0-Coritiba', 'Bahia-1X1-Gremio', 'Portuguesa-2X2-Gremio', 'Gremio-0X0-Internacional']"
18,2012,Nautico,49,44,51,14,17,7,"['Botafogo RJ, Gremio, Atletico GO, Ponte Preta, Santos, Sao Paulo, Bahia, Figueirense, Atletico-MG, Atletico GO, Corinthians, Palmeiras, Internacional, Sport Recife']","['Figueirense, Vasco, Atletico-MG, Fluminense, Corinthians, Palmeiras, Coritiba, Portuguesa, Flamengo RJ, Cruzeiro, Botafogo RJ, Gremio, Fluminense, Ponte Preta, Coritiba, Flamengo RJ, Sao Paulo']","['Cruzeiro, Internacional, Sport Recife, Vasco, Portuguesa, Santos, Bahia']","['Nautico-3X2-Botafogo RJ', 'Nautico-1X0-Gremio', 'Atletico GO-0X1-Nautico', 'Nautico-3X0-Ponte Preta', 'Nautico-3X0-Santos', 'Nautico-3X0-Sao Paulo', 'Nautico-1X0-Bahia', 'Nautico-3X2-Figueirense', 'Nautico-1X0-Atletico-MG', 'Nautico-2X0-Atletico GO', 'Nautico-2X1-Corinthians', 'Nautico-1X0-Palmeiras', 'Nautico-3X0-Internacional', 'Nautico-1X0-Sport Recife']","['Figueirense-2X1-Nautico', 'Vasco-4X2-Nautico', 'Atletico-MG-5X1-Nautico', 'Nautico-0X2-Fluminense', 'Corinthians-2X1-Nautico', 'Palmeiras-3X0-Nautico', 'Nautico-3X4-Coritiba', 'Portuguesa-3X1-Nautico', 'Flamengo RJ-2X0-Nautico', 'Cruzeiro-3X0-Nautico', 'Botafogo RJ-3X1-Nautico', 'Gremio-2X0-Nautico', 'Fluminense-2X1-Nautico', 'Ponte Preta-2X1-Nautico', 'Coritiba-2X1-Nautico', 'Nautico-0X1-Flamengo RJ', 'Sao Paulo-2X1-Nautico']","['Nautico-0X0-Cruzeiro', 'Internacional-0X0-Nautico', 'Sport Recife-0X0-Nautico', 'Nautico-1X1-Vasco', 'Nautico-0X0-Portuguesa', 'Santos-0X0-Nautico', 'Bahia-1X1-Nautico']"
19,2012,Cruzeiro,52,47,51,15,16,7,"['Botafogo RJ, Sport Recife, Figueirense, Vasco, Portuguesa, Flamengo RJ, Palmeiras, Bahia, Atletico GO, Nautico, Portuguesa, Corinthians, Bahia, Fluminense, Coritiba']","['Sao Paulo, Internacional, Gremio, Corinthians, Ponte Preta, Santos, Coritiba, Botafogo RJ, Sport Recife, Figueirense, Sao Paulo, Gremio, Palmeiras, Ponte Preta, Santos, Atletico-MG']","['Atletico GO, Nautico, Fluminense, Atletico-MG, Vasco, Internacional, Flamengo RJ']","['Botafogo RJ-2X3-Cruzeiro', 'Cruzeiro-1X0-Sport Recife', 'Cruzeiro-1X0-Figueirense', 'Vasco-1X3-Cruzeiro', 'Portuguesa-0X2-Cruzeiro', 'Cruzeiro-1X0-Flamengo RJ', 'Cruzeiro-2X1-Palmeiras', 'Bahia-0X1-Cruzeiro', 'Atletico GO-0X2-Cruzeiro', 'Cruzeiro-3X0-Nautico', 'Cruzeiro-2X0-Portuguesa', 'Cruzeiro-2X0-Corinthians', 'Cruzeiro-3X1-Bahia', 'Fluminense-0X2-Cruzeiro', 'Cruzeiro-2X1-Coritiba']","['Cruzeiro-2X3-Sao Paulo', 'Internacional-2X1-Cruzeiro', 'Cruzeiro-1X3-Gremio', 'Corinthians-2X0-Cruzeiro', 'Cruzeiro-1X2-Ponte Preta', 'Santos-4X2-Cruzeiro', 'Coritiba-4X0-Cruzeiro', 'Cruzeiro-1X3-Botafogo RJ', 'Sport Recife-2X1-Cruzeiro', 'Figueirense-2X0-Cruzeiro', 'Sao Paulo-1X0-Cruzeiro', 'Gremio-2X1-Cruzeiro', 'Palmeiras-2X0-Cruzeiro', 'Ponte Preta-1X0-Cruzeiro', 'Cruzeiro-0X4-Santos', 'Atletico-MG-3X2-Cruzeiro']","['Cruzeiro-0X0-Atletico GO', 'Nautico-0X0-Cruzeiro', 'Cruzeiro-1X1-Fluminense', 'Cruzeiro-2X2-Atletico-MG', 'Cruzeiro-1X1-Vasco', 'Cruzeiro-0X0-Internacional', 'Flamengo RJ-1X1-Cruzeiro']"
20,2013,Flamengo RJ,49,43,46,12,13,13,"['Criciuma, Vasco, Atletico-MG, Fluminense, Vitoria, Santos, Criciuma, Coritiba, Internacional, Bahia, Fluminense, Corinthians']","['Ponte Preta, Nautico, Internacional, Bahia, Gremio, Corinthians, Cruzeiro, Atletico-PR, Botafogo RJ, Atletico-MG, Sao Paulo, Gremio, Vitoria']","['Santos, Atletico-PR, Coritiba, Botafogo RJ, Portuguesa, Goias, Sao Paulo, Ponte Preta, Nautico, Vasco, Portuguesa, Goias, Cruzeiro']","['Criciuma-0X3-Flamengo RJ', 'Vasco-0X1-Flamengo RJ', 'Flamengo RJ-3X0-Atletico-MG', 'Fluminense-2X3-Flamengo RJ', 'Flamengo RJ-2X1-Vitoria', 'Flamengo RJ-2X1-Santos', 'Flamengo RJ-4X1-Criciuma', 'Coritiba-0X2-Flamengo RJ', 'Flamengo RJ-2X1-Internacional', 'Flamengo RJ-2X1-Bahia', 'Flamengo RJ-1X0-Fluminense', 'Flamengo RJ-1X0-Corinthians']","['Flamengo RJ-0X2-Ponte Preta', 'Flamengo RJ-0X1-Nautico', 'Internacional-1X0-Flamengo RJ', 'Bahia-3X0-Flamengo RJ', 'Flamengo RJ-0X1-Gremio', 'Corinthians-4X0-Flamengo RJ', 'Cruzeiro-1X0-Flamengo RJ', 'Flamengo RJ-2X4-Atletico-PR', 'Botafogo RJ-2X1-Flamengo RJ', 'Atletico-MG-1X0-Flamengo RJ', 'Sao Paulo-2X0-Flamengo RJ', 'Gremio-2X1-Flamengo RJ', 'Vitoria-4X2-Flamengo RJ']","['Santos-0X0-Flamengo RJ', 'Atletico-PR-2X2-Flamengo RJ', 'Flamengo RJ-2X2-Coritiba', 'Flamengo RJ-1X1-Botafogo RJ', 'Flamengo RJ-1X1-Portuguesa', 'Goias-1X1-Flamengo RJ', 'Flamengo RJ-0X0-Sao Paulo', 'Ponte Preta-1X1-Flamengo RJ', 'Nautico-0X0-Flamengo RJ', 'Flamengo RJ-1X1-Vasco', 'Portuguesa-0X0-Flamengo RJ', 'Flamengo RJ-1X1-Goias', 'Flamengo RJ-1X1-Cruzeiro']"
21,2013,Vasco,44,50,61,11,16,11,"['Portuguesa, Atletico-MG, Fluminense, Criciuma, Coritiba, Nautico, Internacional, Fluminense, Coritiba, Cruzeiro, Nautico']","['Sao Paulo, Vitoria, Internacional, Flamengo RJ, Botafogo RJ, Gremio, Cruzeiro, Portuguesa, Sao Paulo, Vitoria, Atletico-MG, Criciuma, Goias, Ponte Preta, Gremio, Atletico-PR']","['Bahia, Goias, Ponte Preta, Santos, Corinthians, Atletico-PR, Bahia, Flamengo RJ, Botafogo RJ, Santos, Corinthians']","['Vasco-1X0-Portuguesa', 'Vasco-2X0-Atletico-MG', 'Fluminense-1X3-Vasco', 'Vasco-3X2-Criciuma', 'Coritiba-0X1-Vasco', 'Nautico-0X3-Vasco', 'Vasco-3X1-Internacional', 'Vasco-1X0-Fluminense', 'Vasco-2X1-Coritiba', 'Vasco-2X1-Cruzeiro', 'Vasco-2X0-Nautico']","['Sao Paulo-5X1-Vasco', 'Vitoria-2X0-Vasco', 'Internacional-5X3-Vasco', 'Vasco-0X1-Flamengo RJ', 'Vasco-2X3-Botafogo RJ', 'Vasco-2X3-Gremio', 'Cruzeiro-5X3-Vasco', 'Portuguesa-2X0-Vasco', 'Vasco-0X2-Sao Paulo', 'Vasco-1X2-Vitoria', 'Atletico-MG-2X1-Vasco', 'Criciuma-3X2-Vasco', 'Vasco-0X2-Goias', 'Ponte Preta-2X1-Vasco', 'Gremio-1X0-Vasco', 'Atletico-PR-5X1-Vasco']","['Vasco-1X1-Bahia', 'Goias-1X1-Vasco', 'Vasco-1X1-Ponte Preta', 'Santos-1X1-Vasco', 'Vasco-1X1-Corinthians', 'Vasco-0X0-Atletico-PR', 'Bahia-0X0-Vasco', 'Flamengo RJ-1X1-Vasco', 'Botafogo RJ-2X2-Vasco', 'Vasco-2X2-Santos', 'Corinthians-0X0-Vasco']"
22,2013,Athletico-PR,64,65,49,18,10,10,"['Ponte Preta, Portuguesa, Atletico-MG, Goias, Bahia, Criciuma, Botafogo RJ, Nautico, Santos, Flamengo RJ, Ponte Preta, Coritiba, Portuguesa, Atletico-MG, Internacional, Sao Paulo, Nautico, Vasco']","['Fluminense, Vitoria, Coritiba, Cruzeiro, Vitoria, Gremio, Goias, Criciuma, Botafogo RJ, Santos']","['Cruzeiro, Flamengo RJ, Gremio, Corinthians, Internacional, Sao Paulo, Vasco, Fluminense, Corinthians, Bahia']","['Ponte Preta-3X4-Atletico-PR', 'Portuguesa-2X3-Atletico-PR', 'Atletico-MG-1X2-Atletico-PR', 'Atletico-PR-2X0-Goias', 'Atletico-PR-1X0-Bahia', 'Atletico-PR-2X1-Criciuma', 'Atletico-PR-2X0-Botafogo RJ', 'Nautico-1X4-Atletico-PR', 'Atletico-PR-2X1-Santos', 'Flamengo RJ-2X4-Atletico-PR', 'Atletico-PR-1X0-Ponte Preta', 'Atletico-PR-2X1-Coritiba', 'Atletico-PR-1X0-Portuguesa', 'Atletico-PR-1X0-Atletico-MG', 'Atletico-PR-1X0-Internacional', 'Atletico-PR-3X0-Sao Paulo', 'Atletico-PR-6X1-Nautico', 'Atletico-PR-5X1-Vasco']","['Fluminense-2X1-Atletico-PR', 'Vitoria-3X2-Atletico-PR', 'Coritiba-1X0-Atletico-PR', 'Cruzeiro-1X0-Atletico-PR', 'Atletico-PR-3X5-Vitoria', 'Gremio-1X0-Atletico-PR', 'Goias-3X0-Atletico-PR', 'Criciuma-2X1-Atletico-PR', 'Botafogo RJ-4X0-Atletico-PR', 'Santos-2X1-Atletico-PR']","['Atletico-PR-2X2-Cruzeiro', 'Atletico-PR-2X2-Flamengo RJ', 'Atletico-PR-1X1-Gremio', 'Atletico-PR-1X1-Corinthians', 'Internacional-2X2-Atletico-PR', 'Sao Paulo-1X1-Atletico-PR', 'Vasco-0X0-Atletico-PR', 'Atletico-PR-1X1-Fluminense', 'Corinthians-0X0-Atletico-PR', 'Bahia-1X1-Atletico-PR']"
23,2013,Fluminense,46,43,47,12,16,10,"['Atletico-PR, Criciuma, Goias, Cruzeiro, Nautico, Bahia, Portuguesa, Criciuma, Goias, Nautico, Sao Paulo, Bahia']","['Coritiba, Portuguesa, Botafogo RJ, Internacional, Vasco, Gremio, Flamengo RJ, Sao Paulo, Santos, Internacional, Vasco, Cruzeiro, Vitoria, Flamengo RJ, Corinthians, Santos']","['Ponte Preta, Vitoria, Corinthians, Atletico-MG, Atletico-PR, Coritiba, Botafogo RJ, Gremio, Ponte Preta, Atletico-MG']","['Fluminense-2X1-Atletico-PR', 'Fluminense-3X0-Criciuma', 'Fluminense-2X1-Goias', 'Fluminense-1X0-Cruzeiro', 'Nautico-0X1-Fluminense', 'Fluminense-1X0-Bahia', 'Fluminense-2X1-Portuguesa', 'Criciuma-1X2-Fluminense', 'Goias-1X2-Fluminense', 'Fluminense-2X0-Nautico', 'Fluminense-2X1-Sao Paulo', 'Bahia-1X2-Fluminense']","['Coritiba-2X1-Fluminense', 'Portuguesa-2X1-Fluminense', 'Botafogo RJ-1X0-Fluminense', 'Fluminense-2X3-Internacional', 'Fluminense-1X3-Vasco', 'Gremio-2X0-Fluminense', 'Fluminense-2X3-Flamengo RJ', 'Sao Paulo-2X1-Fluminense', 'Fluminense-0X2-Santos', 'Internacional-1X0-Fluminense', 'Vasco-1X0-Fluminense', 'Cruzeiro-1X0-Fluminense', 'Fluminense-2X3-Vitoria', 'Flamengo RJ-1X0-Fluminense', 'Corinthians-1X0-Fluminense', 'Santos-1X0-Fluminense']","['Ponte Preta-1X1-Fluminense', 'Vitoria-1X1-Fluminense', 'Fluminense-0X0-Corinthians', 'Atletico-MG-2X2-Fluminense', 'Atletico-PR-1X1-Fluminense', 'Fluminense-1X1-Coritiba', 'Fluminense-1X1-Botafogo RJ', 'Fluminense-1X1-Gremio', 'Fluminense-1X1-Ponte Preta', 'Fluminense-2X2-Atletico-MG']"
24,2013,Atletico-MG,57,49,38,15,11,12,"['Gremio, Criciuma, Corinthians, Bahia, Portuguesa, Coritiba, Gremio, Vasco, Santos, Ponte Preta, Cruzeiro, Flamengo RJ, Nautico, Internacional, Goias']","['Coritiba, Vasco, Santos, Cruzeiro, Atletico-PR, Flamengo RJ, Sao Paulo, Ponte Preta, Atletico-PR, Botafogo RJ, Portuguesa']","['Sao Paulo, Botafogo RJ, Nautico, Internacional, Goias, Fluminense, Vitoria, Criciuma, Corinthians, Bahia, Fluminense, Vitoria']","['Atletico-MG-2X0-Gremio', 'Atletico-MG-3X2-Criciuma', 'Corinthians-0X1-Atletico-MG', 'Atletico-MG-2X0-Bahia', 'Atletico-MG-2X1-Portuguesa', 'Atletico-MG-3X0-Coritiba', 'Gremio-0X1-Atletico-MG', 'Atletico-MG-2X1-Vasco', 'Atletico-MG-3X1-Santos', 'Atletico-MG-4X0-Ponte Preta', 'Atletico-MG-1X0-Cruzeiro', 'Atletico-MG-1X0-Flamengo RJ', 'Atletico-MG-5X0-Nautico', 'Atletico-MG-2X1-Internacional', 'Atletico-MG-4X1-Goias']","['Coritiba-2X1-Atletico-MG', 'Vasco-2X0-Atletico-MG', 'Santos-1X0-Atletico-MG', 'Cruzeiro-4X1-Atletico-MG', 'Atletico-MG-1X2-Atletico-PR', 'Flamengo RJ-3X0-Atletico-MG', 'Sao Paulo-1X0-Atletico-MG', 'Ponte Preta-2X0-Atletico-MG', 'Atletico-PR-1X0-Atletico-MG', 'Botafogo RJ-1X0-Atletico-MG', 'Portuguesa-2X0-Atletico-MG']","['Atletico-MG-0X0-Sao Paulo', 'Atletico-MG-2X2-Botafogo RJ', 'Nautico-0X0-Atletico-MG', 'Internacional-0X0-Atletico-MG', 'Goias-0X0-Atletico-MG', 'Atletico-MG-2X2-Fluminense', 'Vitoria-1X1-Atletico-MG', 'Criciuma-1X1-Atletico-MG', 'Atletico-MG-0X0-Corinthians', 'Bahia-0X0-Atletico-MG', 'Fluminense-2X2-Atletico-MG', 'Atletico-MG-2X2-Vitoria']"
25,2013,Botafogo RJ,61,55,41,17,11,10,"['Santos, Cruzeiro, Ponte Preta, Fluminense, Nautico, Vitoria, Vasco, Portuguesa, Coritiba, Criciuma, Corinthians, Santos, Nautico, Flamengo RJ, Atletico-MG, Atletico-PR, Criciuma']","['Bahia, Gremio, Atletico-PR, Cruzeiro, Bahia, Ponte Preta, Gremio, Vitoria, Goias, Internacional, Coritiba']","['Corinthians, Flamengo RJ, Atletico-MG, Goias, Internacional, Sao Paulo, Fluminense, Vasco, Portuguesa, Sao Paulo']","['Botafogo RJ-2X1-Santos', 'Botafogo RJ-2X1-Cruzeiro', 'Ponte Preta-0X2-Botafogo RJ', 'Botafogo RJ-1X0-Fluminense', 'Botafogo RJ-2X0-Nautico', 'Botafogo RJ-2X0-Vitoria', 'Vasco-2X3-Botafogo RJ', 'Portuguesa-1X3-Botafogo RJ', 'Botafogo RJ-3X1-Coritiba', 'Criciuma-1X2-Botafogo RJ', 'Botafogo RJ-1X0-Corinthians', 'Santos-1X2-Botafogo RJ', 'Nautico-1X3-Botafogo RJ', 'Botafogo RJ-2X1-Flamengo RJ', 'Botafogo RJ-1X0-Atletico-MG', 'Botafogo RJ-4X0-Atletico-PR', 'Botafogo RJ-3X0-Criciuma']","['Bahia-2X1-Botafogo RJ', 'Gremio-2X1-Botafogo RJ', 'Atletico-PR-2X0-Botafogo RJ', 'Cruzeiro-3X0-Botafogo RJ', 'Botafogo RJ-1X2-Bahia', 'Botafogo RJ-0X1-Ponte Preta', 'Botafogo RJ-0X1-Gremio', 'Vitoria-1X0-Botafogo RJ', 'Goias-1X0-Botafogo RJ', 'Internacional-2X1-Botafogo RJ', 'Coritiba-2X1-Botafogo RJ']","['Corinthians-1X1-Botafogo RJ', 'Flamengo RJ-1X1-Botafogo RJ', 'Atletico-MG-2X2-Botafogo RJ', 'Botafogo RJ-1X1-Goias', 'Botafogo RJ-3X3-Internacional', 'Botafogo RJ-0X0-Sao Paulo', 'Fluminense-1X1-Botafogo RJ', 'Botafogo RJ-2X2-Vasco', 'Botafogo RJ-0X0-Portuguesa', 'Sao Paulo-1X1-Botafogo RJ']"
